face_images,answer
left_face_54 right_face_54,0.5798113709688186
left_face_55 right_face_55,0.4222865954041481
left_face_56 right_face_56,0.6035469561815263
left_face_57 right_face_57,0.758387195467949
left_face_58 right_face_58,0.4856525486707688
left_face_59 right_face_59,0.4269866776466369
left_face_60 right_face_60,0.5256294304132462
left_face_61 right_face_61,0.5260804510116578
left_face_62 right_face_62,0.6179574888944627
left_face_63 right_face_63,0.618577002286911
left_face_64 right_face_64,0.7398420655727387
left_face_65 right_face_65,0.7095881581306458
left_face_66 right_face_66,0.4611642906069755
left_face_67 right_face_67,0.4696575942635537
left_face_68 right_face_68,0.18795942142605782
left_face_69 right_face_69,0.21996254146099087
left_face_70 right_face_70,0.5533927160501481
left_face_71 right_face_71,0.8047102874517442
left_face_72 right_face_72,0.4375231900811195
left_face_73 right_face_73,0.741695346236229
left_face_74 right_face_74,0.5769563829898835
left_face_75 right_face_75,0.6702762293815613
left_face_76 right_face_76,0.6230622220039368
left_face_77 right_face_77,0.5928681659698487
left_face_78 right_face_78,0.5256163972616197
left_face_79 right_face_79,0.4426326896250248
left_face_80 right_face_80,0.617238854765892
left_face_81 right_face_81,0.5776313531398773
left_face_82 right_face_82,0.6930877786874772
left_face_83 right_face_83,0.7400398236513138
left_face_84 right_face_84,0.5531630480289459
left_face_85 right_face_85,0.664688499569893
left_face_86 right_face_86,0.6047421544790268
left_face_87 right_face_87,0.5452288520336152
left_face_88 right_face_88,0.585247524380684
left_face_89 right_face_89,0.3519142763316631
left_face_90 right_face_90,0.5102128934860231
left_face_91 right_face_91,0.5494323486089707
left_face_92 right_face_92,0.32301064878702157
left_face_93 right_face_93,0.4964682185649872
left_face_94 right_face_94,0.3565082789957523
left_face_95 right_face_95,0.6476913160085679
left_face_96 right_face_96,0.5996238726377487
left_face_97 right_face_97,0.5970248806476594
left_face_98 right_face_98,0.29012432038784025
left_face_99 right_face_99,0.6958485192060471
left_face_100 right_face_100,0.6116481703519822
left_face_101 right_face_101,0.5750620502233506
left_face_102 right_face_102,0.516627231836319
left_face_103 right_face_103,0.5511579099297523
left_face_104 right_face_104,0.5726916295289994
left_face_105 right_face_105,0.5014221087098122
left_face_106 right_face_106,0.45064704895019536
left_face_107 right_face_107,0.6191639047861099
left_face_108 right_face_108,0.4086033046245575
left_face_109 right_face_109,0.5200631108880043
left_face_110 right_face_110,0.55688806951046
left_face_111 right_face_111,0.5971551746129989
left_face_112 right_face_112,0.2513854959607124
left_face_113 right_face_113,0.5513712704181671
left_face_114 right_face_114,0.6206762832403183
left_face_115 right_face_115,0.48175452351570125
left_face_116 right_face_116,0.5001620244979859
left_face_117 right_face_117,0.5987159866094589
left_face_118 right_face_118,0.636417904496193
left_face_119 right_face_119,0.5327398502826691
left_face_120 right_face_120,0.4404382196068764
left_face_121 right_face_121,0.6382021635770798
left_face_122 right_face_122,0.4755791670083999
left_face_123 right_face_123,0.5738639903068543
left_face_124 right_face_124,0.6557275104522706
left_face_125 right_face_125,0.6738381695747376
left_face_126 right_face_126,0.39642641335725787
left_face_127 right_face_127,0.7028179103136063
left_face_128 right_face_128,0.6476623743772507
left_face_129 right_face_129,0.6971126943826675
left_face_130 right_face_130,0.5531074672937393
left_face_131 right_face_131,0.4074234342575074
left_face_132 right_face_132,0.45724214494228366
left_face_133 right_face_133,0.6247552675008774
left_face_134 right_face_134,0.6126876330375672
left_face_135 right_face_135,0.5880057513713837
left_face_136 right_face_136,0.5692650985717773
left_face_137 right_face_137,0.6381988084316255
left_face_138 right_face_138,0.7002187317609787
left_face_139 right_face_139,0.5200657933950424
left_face_140 right_face_140,0.7850622951984406
left_face_141 right_face_141,0.6750920599699021
left_face_142 right_face_142,0.7359299463033677
left_face_143 right_face_143,0.6956216776371003
left_face_144 right_face_144,0.5936617213487625
left_face_145 right_face_145,0.6485551869869233
left_face_146 right_face_146,0.692833065390587
left_face_147 right_face_147,0.4872603330016136
left_face_148 right_face_148,0.4700736087560654
left_face_149 right_face_149,0.4476934015750885
left_face_150 right_face_150,0.20776395425200458
left_face_151 right_face_151,0.6182113200426103
left_face_152 right_face_152,0.35956057429313654
left_face_153 right_face_153,0.07961618389934298
left_face_154 right_face_154,0.3868726322054863
left_face_155 right_face_155,0.5369216454029084
left_face_156 right_face_156,0.44375836789608003
left_face_157 right_face_157,0.6082436549663544
left_face_158 right_face_158,0.45657261192798615
left_face_159 right_face_159,0.7917486864328385
left_face_160 right_face_160,0.6223278051614762
left_face_161 right_face_161,0.8107917630672455
left_face_162 right_face_162,0.6055819886922837
left_face_163 right_face_163,0.5068097606301307
left_face_164 right_face_164,0.782360879778862
left_face_165 right_face_165,0.7488984382152558
left_face_166 right_face_166,0.6257490658760072
left_face_167 right_face_167,0.4781754177808762
left_face_168 right_face_168,0.29356274932622906
left_face_169 right_face_169,0.5021792685985565
left_face_170 right_face_170,0.35459973752498625
left_face_171 right_face_171,0.3027004784345627
left_face_172 right_face_172,0.6710707187652588
left_face_173 right_face_173,0.4616057354211807
left_face_174 right_face_174,0.5850868517160417
left_face_175 right_face_175,0.6544450980424881
left_face_176 right_face_176,0.6929224467277527
left_face_177 right_face_177,0.4304255452752114
left_face_178 right_face_178,0.6960956233739853
left_face_179 right_face_179,0.5533682179450989
left_face_180 right_face_180,0.36673532873392106
left_face_181 right_face_181,0.3652196341753006
left_face_182 right_face_182,0.42052408516407014
left_face_183 right_face_183,0.5413055968284607
left_face_184 right_face_184,0.23779003635048862
left_face_185 right_face_185,0.244516474455595
left_face_186 right_face_186,0.7527126008272171
left_face_187 right_face_187,0.4412964540719986
left_face_188 right_face_188,0.6661861205101014
left_face_189 right_face_189,0.3354936601221561
left_face_190 right_face_190,0.5154931950569153
left_face_191 right_face_191,0.42110287964344023
left_face_192 right_face_192,0.4227005210518837
left_face_193 right_face_193,0.05776564266532659
left_face_194 right_face_194,0.01930347128305586
left_face_195 right_face_195,0.550812736749649
left_face_196 right_face_196,0.5724162322282791
left_face_197 right_face_197,0.6342005240917206
left_face_198 right_face_198,0.692227463722229
left_face_199 right_face_199,0.6249999505281449
left_face_200 right_face_200,0.6282932931184769
left_face_201 right_face_201,0.18013545937836167
left_face_202 right_face_202,0.3265815836191177
left_face_203 right_face_203,0.5246090424060822
left_face_204 right_face_204,-0.03733751022722569
left_face_205 right_face_205,0.49899301797151563
left_face_206 right_face_206,0.46924419164657594
left_face_207 right_face_207,0.464542073905468
left_face_208 right_face_208,0.6761119729280471
left_face_209 right_face_209,0.4571836265921593
left_face_210 right_face_210,0.6101759070158005
left_face_211 right_face_211,0.7139242148399354
left_face_212 right_face_212,0.6015991312265396
left_face_213 right_face_213,0.5953435438871384
left_face_214 right_face_214,0.5707877790927887
left_face_215 right_face_215,0.0495918613299727
left_face_216 right_face_216,0.6847952711582184
left_face_217 right_face_217,0.5661511197686195
left_face_218 right_face_218,0.5475306916236877
left_face_219 right_face_219,0.658530843257904
left_face_220 right_face_220,0.5896992498636245
left_face_221 right_face_221,0.3242846995592117
left_face_222 right_face_222,0.35651445925235753
left_face_223 right_face_223,0.23639816313982007
left_face_224 right_face_224,0.4621766617894173
left_face_225 right_face_225,0.7187769448757172
left_face_226 right_face_226,0.6189064419269562
left_face_227 right_face_227,0.6790482544898987
left_face_228 right_face_228,0.5787646585702896
left_face_229 right_face_229,0.5638339197635651
left_face_230 right_face_230,0.5470285311341286
left_face_231 right_face_231,0.5830149310827255
left_face_232 right_face_232,0.6115371328592301
left_face_233 right_face_233,0.6489776635169984
left_face_234 right_face_234,0.5541281899809838
left_face_235 right_face_235,0.6208143800497055
left_face_236 right_face_236,0.32194536030292514
left_face_237 right_face_237,0.46896282643079756
left_face_238 right_face_238,0.3803933474421501
left_face_239 right_face_239,0.6131225115060807
left_face_240 right_face_240,0.44705510199069975
left_face_241 right_face_241,0.5626126021146776
left_face_242 right_face_242,0.3914465004205704
left_face_243 right_face_243,0.5894479143619538
left_face_244 right_face_244,0.608744825720787
left_face_245 right_face_245,0.5307527416944503
left_face_246 right_face_246,0.6271170771121979
left_face_247 right_face_247,0.6074978178739547
left_face_248 right_face_248,0.416697416305542
left_face_249 right_face_249,0.6045784056186676
left_face_250 right_face_250,0.5268965762853624
left_face_251 right_face_251,0.5578547990322114
left_face_252 right_face_252,0.5399811470508575
left_face_253 right_face_253,0.6162821215391159
left_face_254 right_face_254,0.45091120988130573
left_face_255 right_face_255,0.5809664875268936
left_face_256 right_face_256,0.38684158146381376
left_face_257 right_face_257,0.6094999092817307
left_face_258 right_face_258,0.47638233542442326
left_face_259 right_face_259,0.5130676355957986
left_face_260 right_face_260,0.6023911744356155
left_face_261 right_face_261,0.4888693162798881
left_face_262 right_face_262,0.5412003165483474
left_face_263 right_face_263,0.5433018749952316
left_face_264 right_face_264,0.547777889072895
left_face_265 right_face_265,0.7037534683942795
left_face_266 right_face_266,0.6429517734050751
left_face_267 right_face_267,0.5005718636512757
left_face_268 right_face_268,0.12278597220778463
left_face_269 right_face_269,0.6112300902605057
left_face_270 right_face_270,0.5797204732894898
left_face_271 right_face_271,0.6233179986476899
left_face_272 right_face_272,-0.011339982934296111
left_face_273 right_face_273,0.5837894821166993
left_face_274 right_face_274,0.4170500487089157
left_face_275 right_face_275,0.7145962864160538
left_face_276 right_face_276,0.4285788959264756
left_face_277 right_face_277,0.7017656803131104
left_face_278 right_face_278,0.47490666151046756
left_face_279 right_face_279,0.47123158127069475
left_face_280 right_face_280,0.4456933480501175
left_face_281 right_face_281,0.7351212710142137
left_face_282 right_face_282,0.72094193816185
left_face_283 right_face_283,0.4246377773582935
left_face_284 right_face_284,0.6668972450494767
left_face_285 right_face_285,0.658985339999199
left_face_286 right_face_286,0.7832004833221436
left_face_287 right_face_287,0.5713619178533554
left_face_288 right_face_288,0.5155093318223953
left_face_289 right_face_289,0.6589186710119248
left_face_290 right_face_290,0.5089566427469254
left_face_291 right_face_291,0.4571465530991554
left_face_292 right_face_292,0.7190214163064956
left_face_293 right_face_293,0.30506502807140345
left_face_294 right_face_294,0.8693751448392869
left_face_295 right_face_295,0.3190699788928032
left_face_296 right_face_296,0.48116754710674287
left_face_297 right_face_297,0.32201727271080016
left_face_298 right_face_298,0.6738832306861878
left_face_299 right_face_299,0.6776348412036897
left_face_300 right_face_300,0.15970407657325264
left_face_301 right_face_301,0.11023620091378686
left_face_302 right_face_302,0.011941010737791675
left_face_303 right_face_303,0.07781506587751205
left_face_304 right_face_304,0.0969603237509727
left_face_305 right_face_305,0.029751287568360575
left_face_306 right_face_306,0.09560633722692724
left_face_307 right_face_307,0.05067797690629962
left_face_308 right_face_308,-0.04862487111240625
left_face_309 right_face_309,0.026625994797796
left_face_310 right_face_310,0.05968505023047324
left_face_311 right_face_311,0.12542170509696002
left_face_312 right_face_312,0.1701775173842907
left_face_313 right_face_313,-0.06191655162721865
left_face_314 right_face_314,0.01055152455344796
left_face_315 right_face_315,0.04291114289313552
left_face_316 right_face_316,0.08003532137721778
left_face_317 right_face_317,0.06373280335217707
left_face_318 right_face_318,0.03076415825635187
left_face_319 right_face_319,-0.011442341215442844
left_face_320 right_face_320,0.13141033366322513
left_face_321 right_face_321,0.15062961302697658
left_face_322 right_face_322,-0.03579854853451249
left_face_323 right_face_323,0.1610647115111351
left_face_324 right_face_324,0.03636225071735677
left_face_325 right_face_325,0.07918989218771455
left_face_326 right_face_326,0.12719477258622644
left_face_327 right_face_327,0.015445909537374923
left_face_328 right_face_328,0.025686267465352946
left_face_329 right_face_329,0.16029161989688867
left_face_330 right_face_330,-0.002363069057464591
left_face_331 right_face_331,0.09556066595017906
left_face_332 right_face_332,-0.011260814554989316
left_face_333 right_face_333,0.00980200482299551
left_face_334 right_face_334,0.07968651495873923
left_face_335 right_face_335,0.05130682799965139
left_face_336 right_face_336,0.04066301584243772
left_face_337 right_face_337,-0.005573489628732182
left_face_338 right_face_338,0.02389430176466706
left_face_339 right_face_339,0.12249180071055885
left_face_340 right_face_340,0.0101589675992727
left_face_341 right_face_341,0.03222442805767055
left_face_342 right_face_342,0.09164053574204442
left_face_343 right_face_343,0.042787540946155736
left_face_344 right_face_344,0.27764130294322964
left_face_345 right_face_345,0.08816656403243536
left_face_346 right_face_346,0.04854622779414059
left_face_347 right_face_347,0.11540170054882765
left_face_348 right_face_348,-0.02870559077709911
left_face_349 right_face_349,0.09765002043917773
left_face_350 right_face_350,0.014593567722477031
left_face_351 right_face_351,0.056367372628301333
left_face_352 right_face_352,0.051245569074526376
left_face_353 right_face_353,0.1164277999848127
left_face_354 right_face_354,-0.034434199780225695
left_face_355 right_face_355,0.15175032243132586
left_face_356 right_face_356,0.014816838726401323
left_face_357 right_face_357,0.05562606548890467
left_face_358 right_face_358,0.07676358874887222
left_face_359 right_face_359,0.05911995545029639
left_face_360 right_face_360,0.09057955052703617
left_face_361 right_face_361,0.1599450561404228
left_face_362 right_face_362,0.014067010805010844
left_face_363 right_face_363,0.25448878467082975
left_face_364 right_face_364,0.19011981353163715
left_face_365 right_face_365,0.10437012940645214
left_face_366 right_face_366,-0.014128315299749325
left_face_367 right_face_367,0.04124179612146691
left_face_368 right_face_368,0.08088555679656557
left_face_369 right_face_369,0.07818202510476108
left_face_370 right_face_370,-0.030750569514930257
left_face_371 right_face_371,0.012720847232267258
left_face_372 right_face_372,0.19987621501088143
left_face_373 right_face_373,0.15258092433214182
left_face_374 right_face_374,0.09402951302006837
left_face_375 right_face_375,0.09138699807226656
left_face_376 right_face_376,0.0123924319446087
left_face_377 right_face_377,0.1650938646495342
left_face_378 right_face_378,0.0012144135334529059
left_face_379 right_face_379,0.06130205741152168
left_face_380 right_face_380,0.1720327827334404
left_face_381 right_face_381,0.01072839168831701
left_face_382 right_face_382,0.1588970880955457
left_face_383 right_face_383,0.0917723926529288
left_face_384 right_face_384,0.07568283609114586
left_face_385 right_face_385,0.09521118473261589
left_face_386 right_face_386,-0.03861023999750613
left_face_387 right_face_387,0.05657272253185505
left_face_388 right_face_388,0.1043171983538195
left_face_389 right_face_389,0.05354774959385396
left_face_390 right_face_390,0.12324203077703713
left_face_391 right_face_391,0.0490082877129316
left_face_392 right_face_392,0.02564993862994015
left_face_393 right_face_393,0.19760251075029373
left_face_394 right_face_394,0.01732357781380412
left_face_395 right_face_395,0.09328678335063158
left_face_396 right_face_396,-0.048680663146078565
left_face_397 right_face_397,-0.038851754469796995
left_face_398 right_face_398,0.08409566536545751
left_face_399 right_face_399,0.04840461894869798
left_face_400 right_face_400,0.09384774763137096
left_face_401 right_face_401,0.12054835407529024
left_face_402 right_face_402,0.06766971476376052
left_face_403 right_face_403,0.11721636056900021
left_face_404 right_face_404,0.008515842249617005
left_face_405 right_face_405,0.13564671151340002
left_face_406 right_face_406,0.10163589522242544
left_face_407 right_face_407,0.07420484412461513
left_face_408 right_face_408,0.10738173499703405
left_face_409 right_face_409,0.07923183575272556
left_face_410 right_face_410,0.05576394546777007
left_face_411 right_face_411,0.15744353324174876
left_face_412 right_face_412,0.1345452424138784
left_face_413 right_face_413,0.07005597812123594
left_face_414 right_face_414,0.024549995721317767
left_face_415 right_face_415,0.10254458025097844
left_face_416 right_face_416,0.04541170910466462
left_face_417 right_face_417,-0.02535383621230721
left_face_418 right_face_418,0.04552345681935545
left_face_419 right_face_419,-0.02638163034338504
left_face_420 right_face_420,0.09027765697799628
left_face_421 right_face_421,0.03620559329167009
left_face_422 right_face_422,0.09676669478416441
left_face_423 right_face_423,0.08963661612942811
left_face_424 right_face_424,0.04381502311676737
left_face_425 right_face_425,0.01899468978866932
left_face_426 right_face_426,0.05927249182946978
left_face_427 right_face_427,0.14372003063559527
left_face_428 right_face_428,-0.05883281711488961
left_face_429 right_face_429,0.12707182940095657
left_face_430 right_face_430,0.010227488875389108
left_face_431 right_face_431,0.1814524146169424
left_face_432 right_face_432,0.04818728175945581
left_face_433 right_face_433,-0.008615968106314587
left_face_434 right_face_434,-0.03717641379684208
left_face_435 right_face_435,0.08889989171177146
left_face_436 right_face_436,0.014586532302200778
left_face_437 right_face_437,0.19465441435575487
left_face_438 right_face_438,0.1643690652772784
left_face_439 right_face_439,0.11537431489676234
left_face_440 right_face_440,0.14784927479922771
left_face_441 right_face_441,0.0041349261440337265
left_face_442 right_face_442,0.04680420109682012
left_face_443 right_face_443,0.06689470908138896
left_face_444 right_face_444,0.022156433816999166
left_face_445 right_face_445,0.12219806995242827
left_face_446 right_face_446,0.09308624246623362
left_face_447 right_face_447,0.059036659635603395
left_face_448 right_face_448,0.024688650462776428
left_face_449 right_face_449,0.10395234830677508
left_face_450 right_face_450,-0.03328929148614404
left_face_451 right_face_451,0.08006649713963265
left_face_452 right_face_452,0.07484244741499418
left_face_453 right_face_453,-0.009093447104096465
left_face_454 right_face_454,-0.003957017210777822
left_face_455 right_face_455,-0.017731287069618656
left_face_456 right_face_456,-0.04723530925810333
left_face_457 right_face_457,0.05680137299001212
left_face_458 right_face_458,0.13358645636588334
left_face_459 right_face_459,0.10296058727428314
left_face_460 right_face_460,0.12207910086959596
left_face_461 right_face_461,0.07700180340558285
left_face_462 right_face_462,0.16801928557455534
left_face_463 right_face_463,0.10984320949763057
left_face_464 right_face_464,0.06612718073651189
left_face_465 right_face_465,0.06313605049625035
left_face_466 right_face_466,0.09512289229780432
left_face_467 right_face_467,0.09594781205058095
left_face_468 right_face_468,0.041659364104270916
left_face_469 right_face_469,0.0634048171248287
left_face_470 right_face_470,0.007065639086067661
left_face_471 right_face_471,0.04865079980343579
left_face_472 right_face_472,0.08360146593302484
left_face_473 right_face_473,0.07026500733569259
left_face_474 right_face_474,0.03681168287992474
left_face_475 right_face_475,0.05359178650192914
left_face_476 right_face_476,0.09800926258321853
left_face_477 right_face_477,0.019419288281351296
left_face_478 right_face_478,0.046677599954418794
left_face_479 right_face_479,0.14261563718318934
left_face_480 right_face_480,-0.0032584838289767912
left_face_481 right_face_481,0.19767756327986713
left_face_482 right_face_482,0.021597767481580328
left_face_483 right_face_483,0.02054139547049995
left_face_484 right_face_484,0.15988845214247702
left_face_485 right_face_485,0.14816290825605388
left_face_486 right_face_486,0.08583207659423348
left_face_487 right_face_487,0.19017768755555148
left_face_488 right_face_488,0.09536202542483803
left_face_489 right_face_489,0.11440017051994797
left_face_490 right_face_490,0.08094953894615176
left_face_491 right_face_491,0.1607485511153936
left_face_492 right_face_492,0.04063596975058321
left_face_493 right_face_493,0.12559382952749726
left_face_494 right_face_494,0.057369224056601456
left_face_495 right_face_495,0.025474049970507645
left_face_496 right_face_496,-0.09578886084258555
left_face_497 right_face_497,0.04216221585869785
left_face_498 right_face_498,0.03340407622978089
left_face_499 right_face_499,0.06495303051546215
left_face_500 right_face_500,0.10360258960165078
left_face_501 right_face_501,0.03170010023750364
left_face_502 right_face_502,0.01469168947543944
left_face_503 right_face_503,0.13711033711209888
left_face_504 right_face_504,0.07911096706986423
left_face_505 right_face_505,-0.04603783097118136
left_face_506 right_face_506,0.13526647858321664
left_face_507 right_face_507,0.08993198007345196
left_face_508 right_face_508,0.05311252553015943
left_face_509 right_face_509,0.04730015981942416
left_face_510 right_face_510,0.02062364286743105
left_face_511 right_face_511,0.0733713455498218
left_face_512 right_face_512,0.11367017537355419
left_face_513 right_face_513,0.13466635485179718
left_face_514 right_face_514,0.10402553264051673
left_face_515 right_face_515,0.12420469850301741
left_face_516 right_face_516,0.06057841232046485
left_face_517 right_face_517,0.0021679158508777635
left_face_518 right_face_518,0.04076796710491178
left_face_519 right_face_519,0.1319525402039289
left_face_520 right_face_520,0.01804113291669638
left_face_521 right_face_521,0.10855922669172281
left_face_522 right_face_522,0.0030649357085349056
left_face_523 right_face_523,0.054565067149233065
left_face_524 right_face_524,0.15588779307901857
left_face_525 right_face_525,0.07090653054416175
left_face_526 right_face_526,0.07179666946409266
left_face_527 right_face_527,0.033045001346617885
left_face_528 right_face_528,0.1379588562250137
left_face_529 right_face_529,0.029657143689692043
left_face_530 right_face_530,0.04935724504292013
left_face_531 right_face_531,0.07871078964322802
left_face_532 right_face_532,0.19321870028972626
left_face_533 right_face_533,0.10656846520490941
left_face_534 right_face_534,0.04788374587893479
left_face_535 right_face_535,0.013888405077159357
left_face_536 right_face_536,0.0624634641036391
left_face_537 right_face_537,0.05426320218481124
left_face_538 right_face_538,0.08680159166455265
left_face_539 right_face_539,0.05319025989621872
left_face_540 right_face_540,0.10971060484647749
left_face_541 right_face_541,-0.011461866069585117
left_face_542 right_face_542,0.13249502755701537
left_face_543 right_face_543,0.02741384409368039
left_face_544 right_face_544,0.029590800600126373
left_face_545 right_face_545,0.039548111939802746
left_face_546 right_face_546,0.10324112094938749
left_face_547 right_face_547,0.09437764398753641
left_face_548 right_face_548,0.10323314767330877
left_face_549 right_face_549,0.015815397296100844
left_face_550 right_face_550,0.2011026089638471
left_face_551 right_face_551,0.04292672989424316
left_face_552 right_face_552,0.0318372952006757
left_face_553 right_face_553,0.12096200957894324
left_face_554 right_face_554,-0.029136123768985257
left_face_555 right_face_555,0.06519772600382562
left_face_556 right_face_556,0.07473203928209837
left_face_557 right_face_557,0.2176734622567892
left_face_558 right_face_558,0.022120489710941934
left_face_559 right_face_559,0.08304937301203609
left_face_560 right_face_560,0.19816518545150752
left_face_561 right_face_561,0.07943063270300624
left_face_562 right_face_562,-0.03482540799304839
left_face_563 right_face_563,0.13250905018299816
left_face_564 right_face_564,0.015211435146629818
left_face_565 right_face_565,0.05159370757639408
left_face_566 right_face_566,0.026852708104997906
left_face_567 right_face_567,0.20508975014090536
left_face_568 right_face_568,0.19573821946978565
left_face_569 right_face_569,0.06214398123323915
left_face_570 right_face_570,0.08461068712174889
left_face_571 right_face_571,0.07148934397846457
left_face_572 right_face_572,0.10170466894283885
left_face_573 right_face_573,0.2709896650910378
left_face_574 right_face_574,0.13693265583366154
left_face_575 right_face_575,0.08444660638459024
left_face_576 right_face_576,0.03344710659235712
left_face_577 right_face_577,0.07646820053458209
left_face_578 right_face_578,0.048310127630829744
left_face_579 right_face_579,0.19371079936623567
left_face_580 right_face_580,0.021596234403550654
left_face_581 right_face_581,0.0710326786339283
left_face_582 right_face_582,0.09233054194599388
left_face_583 right_face_583,0.1664850910007953
left_face_584 right_face_584,0.08690535731613633
left_face_585 right_face_585,0.07738151501864189
left_face_586 right_face_586,0.043688988769426965
left_face_587 right_face_587,0.05601700797677036
left_face_588 right_face_588,0.07550336264073844
left_face_589 right_face_589,0.054503958597779206
left_face_590 right_face_590,-0.042244653664529286
left_face_591 right_face_591,0.05851410560309884
left_face_592 right_face_592,0.059382532052695766
left_face_593 right_face_593,0.0860293525457382
left_face_594 right_face_594,0.0632969736307859
left_face_595 right_face_595,0.03894963130413089
left_face_596 right_face_596,0.1536166694760322
left_face_597 right_face_597,0.057903086505830266
left_face_598 right_face_598,0.04698642558883875
left_face_599 right_face_599,0.014640750740654754
left_face_600 right_face_600,0.6591381072998047
left_face_601 right_face_601,0.6172727864980698
left_face_602 right_face_602,0.7241448163986206
left_face_603 right_face_603,0.7378280150890351
left_face_604 right_face_604,0.6436554014682769
left_face_605 right_face_605,0.4037166440486908
left_face_606 right_face_606,0.6962128245830537
left_face_607 right_face_607,0.3670961484313011
left_face_608 right_face_608,0.49902870029211044
left_face_609 right_face_609,0.45476557582616806
left_face_610 right_face_610,0.38281274169683455
left_face_611 right_face_611,0.6488594621419908
left_face_612 right_face_612,0.7474763602018357
left_face_613 right_face_613,0.6176577740907669
left_face_614 right_face_614,0.6228122109174729
left_face_615 right_face_615,0.692701000571251
left_face_616 right_face_616,0.3427612245082855
left_face_617 right_face_617,0.4613523402810097
left_face_618 right_face_618,0.4687093496322632
left_face_619 right_face_619,0.4092159911990166
left_face_620 right_face_620,0.10411235675215719
left_face_621 right_face_621,0.6246715903282165
left_face_622 right_face_622,0.620289146900177
left_face_623 right_face_623,0.3872666904330254
left_face_624 right_face_624,0.5244120222330094
left_face_625 right_face_625,0.1454108411073684
left_face_626 right_face_626,0.37373883157968524
left_face_627 right_face_627,0.471234113574028
left_face_628 right_face_628,0.4427978476881981
left_face_629 right_face_629,0.2918931671977043
left_face_630 right_face_630,0.41621346324682235
left_face_631 right_face_631,0.5612195855379105
left_face_632 right_face_632,0.6514749419689179
left_face_633 right_face_633,0.3725056782364845
left_face_634 right_face_634,0.6801024490594865
left_face_635 right_face_635,0.5838155913352967
left_face_636 right_face_636,0.5896010503172875
left_face_637 right_face_637,0.5169768917560578
left_face_638 right_face_638,0.6373414969444275
left_face_639 right_face_639,0.5976111817359925
left_face_640 right_face_640,0.491540821492672
left_face_641 right_face_641,0.521249247789383
left_face_642 right_face_642,0.6288265883922577
left_face_643 right_face_643,0.5733122640848161
left_face_644 right_face_644,0.5320716282725335
left_face_645 right_face_645,0.7138626170158386
left_face_646 right_face_646,0.5133266308903695
left_face_647 right_face_647,0.7165394347906113
left_face_648 right_face_648,0.6608582425117493
left_face_649 right_face_649,0.3714942947030067
left_face_650 right_face_650,0.41770104855298995
left_face_651 right_face_651,0.42395587742328644
left_face_652 right_face_652,0.44776452839374536
left_face_653 right_face_653,0.5173617303371429
left_face_654 right_face_654,0.5295103952288628
left_face_655 right_face_655,0.2879956464469432
left_face_656 right_face_656,0.6146538665890694
left_face_657 right_face_657,0.19697584077715868
left_face_658 right_face_658,0.5520933878421783
left_face_659 right_face_659,0.4995893660187722
left_face_660 right_face_660,0.6027098679542542
left_face_661 right_face_661,0.4197987666726113
left_face_662 right_face_662,0.5762378865480423
left_face_663 right_face_663,0.02456700629554688
left_face_664 right_face_664,0.46839955389499666
